,BTC,Gold,SPY
2022-06-14,22206.79296875,168.57000732421875,353.78338623046875
2022-06-15,22572.83984375,170.77000427246094,358.8270263671875
2022-06-16,20381.650390625,172.69000244140625,346.95123291015625
2022-06-17,20471.482421875,171.27000427246094,347.69915771484375
2022-06-21,20710.59765625,170.6300048828125,356.4520568847656
2022-06-22,19987.029296875,171.30999755859375,355.8057556152344
2022-06-23,21085.876953125,170.25999450683594,359.2935791015625
2022-06-24,21231.65625,170.08999633789062,370.7169494628906
2022-06-27,20735.478515625,169.89999389648438,369.3008728027344
2022-06-28,20280.634765625,169.6199951171875,361.7550964355469
2022-06-29,20104.0234375,169.49000549316406,361.4604187011719
2022-06-30,19784.7265625,168.4600067138672,358.52386474609375
2022-07-01,19269.3671875,168.32000732421875,362.31573486328125
2022-07-05,20190.115234375,164.75,362.9999694824219
2022-07-06,20548.24609375,162.13999938964844,364.2259826660156
2022-07-07,21637.587890625,162.22999572753906,369.6810607910156
2022-07-08,21731.1171875,162.3000030517578,369.3769836425781
2022-07-11,19970.556640625,161.42999267578125,365.1573181152344
2022-07-12,19323.9140625,160.8300018310547,361.926025390625
2022-07-13,20212.07421875,161.60000610351562,360.0253601074219
2022-07-14,20569.919921875,159.3300018310547,359.15106201171875
2022-07-15,20836.328125,159.00999450683594,366.0126953125
2022-07-18,22485.689453125,159.16000366210938,362.990478515625
2022-07-19,23389.43359375,159.5399932861328,372.79827880859375
2022-07-20,23231.732421875,158.0399932861328,375.17413330078125
2022-07-21,23164.62890625,160.27000427246094,378.9945983886719
2022-07-22,22714.978515625,160.6699981689453,375.4783020019531
2022-07-25,21361.701171875,160.22999572753906,375.9344482421875
2022-07-26,21239.75390625,160.0399932861328,371.48675537109375
2022-07-27,22930.548828125,161.6699981689453,381.1329345703125
2022-07-28,23843.88671875,163.63999938964844,385.91326904296875
2022-07-29,23804.6328125,164.10000610351562,391.5393981933594
2022-08-01,23314.19921875,165.02999877929688,390.3799133300781
2022-08-02,22978.1171875,164.0500030517578,387.8044738769531
2022-08-03,22846.5078125,164.4499969482422,393.8773193359375
2022-08-04,22630.95703125,167.1699981689453,393.6111755371094
2022-08-05,23289.314453125,165.2899932861328,392.9459228515625
2022-08-08,23809.486328125,166.69000244140625,392.48974609375
2022-08-09,23164.318359375,167.1999969482422,390.9311218261719
2022-08-10,23947.642578125,166.77999877929688,399.1422424316406
2022-08-11,23957.529296875,166.33999633789062,399.1422424316406
2022-08-12,24402.818359375,167.8699951171875,405.8993225097656
2022-08-15,24136.97265625,165.7100067138672,407.572021484375
2022-08-16,23883.291015625,165.4199981689453,408.37030029296875
2022-08-17,23335.998046875,164.35000610351562,405.4717102050781
2022-08-18,23212.73828125,163.9199981689453,406.6501159667969
2022-08-19,20877.552734375,162.72000122070312,401.1855163574219
2022-08-22,21398.908203125,161.63999938964844,392.8319091796875
2022-08-23,21528.087890625,162.77000427246094,391.88153076171875
2022-08-24,21395.01953125,163.25,393.135986328125
2022-08-25,21600.904296875,163.75,398.68603515625
2022-08-26,20260.01953125,161.75999450683594,385.1910095214844
2022-08-29,20297.994140625,161.86000061035156,382.6440124511719
2022-08-30,19796.80859375,160.50999450683594,378.443359375
2022-08-31,20049.763671875,159.27000427246094,375.5638427734375
2022-09-01,20127.140625,157.8699951171875,376.74224853515625
2022-09-02,19969.771484375,159.25999450683594,372.76971435546875
2022-09-06,18837.66796875,158.3300018310547,371.36322021484375
2022-09-07,19290.32421875,159.94000244140625,378.0346984863281
2022-09-08,19329.833984375,158.97999572753906,380.5057373046875
2022-09-09,21381.15234375,159.82000732421875,386.4169616699219
2022-09-12,22370.44921875,160.6300048828125,390.5699768066406
2022-09-13,20296.70703125,158.5399932861328,373.5870361328125
2022-09-14,20241.08984375,157.92999267578125,375.0125732421875
2022-09-15,19701.2109375,154.97999572753906,370.7550048828125
2022-09-16,19772.583984375,155.83999633789062,367.9264831542969
2022-09-19,19544.12890625,155.9600067138672,370.77972412109375
2022-09-20,18890.7890625,155.07000732421875,366.52374267578125
2022-09-21,18547.400390625,155.7899932861328,360.1301574707031
2022-09-22,19413.55078125,155.6999969482422,357.1051330566406
2022-09-23,19297.638671875,153.00999450683594,351.1218566894531
2022-09-26,19222.671875,151.22999572753906,347.6483154296875
2022-09-27,19110.546875,151.5399932861328,346.7609558105469
2022-09-28,19426.720703125,154.69000244140625,353.5839538574219
2022-09-29,19573.05078125,154.66000366210938,346.1979675292969
2022-09-30,19431.7890625,154.6699981689453,340.8444519042969
2022-10-03,19623.580078125,158.42999267578125,349.8432312011719
2022-10-04,20336.84375,160.6999969482422,360.68365478515625
2022-10-05,20160.716796875,159.80999755859375,359.8439025878906
2022-10-06,19955.443359375,159.6300048828125,356.1318054199219
2022-10-07,19546.849609375,157.8800048828125,346.1979675292969
2022-10-10,19141.484375,155.47999572753906,343.5545959472656
2022-10-11,19051.41796875,155.16000366210938,341.3788757324219
2022-10-12,19157.4453125,155.99000549316406,340.2528381347656
2022-10-13,19382.904296875,154.91000366210938,349.2325134277344
2022-10-14,19185.65625,152.97999572753906,341.27386474609375
2022-10-17,19550.7578125,153.4199981689453,350.0435791015625
2022-10-18,19334.416015625,153.75,354.1564025878906
2022-10-19,19139.53515625,151.69000244140625,351.646728515625
2022-10-20,19053.740234375,151.4499969482422,348.69805908203125
2022-10-21,19172.46875,154.14999389648438,357.1719665527344
2022-10-24,19345.572265625,153.64999389648438,361.5425109863281
2022-10-25,20095.857421875,154.0,367.3158264160156
2022-10-26,20770.44140625,154.97999572753906,364.5484313964844
2022-10-27,20285.8359375,154.74000549316406,362.60174560546875
2022-10-28,20595.3515625,153.16000366210938,371.228271484375
2022-10-31,20495.7734375,151.91000366210938,368.54681396484375
2022-11-01,20485.2734375,153.4600067138672,366.93408203125
2022-11-02,20159.50390625,152.38999938964844,357.72540283203125
2022-11-03,20209.98828125,151.80999755859375,354.0420227050781
2022-11-04,21147.23046875,156.47000122070312,359.1376953125
2022-11-07,20602.81640625,155.85000610351562,362.57305908203125
2022-11-08,18541.271484375,159.4499969482422,364.529296875
2022-11-09,15880.7802734375,158.64999389648438,357.01922607421875
2022-11-10,17586.771484375,163.47999572753906,376.63897705078125
2022-11-11,17034.29296875,164.55999755859375,380.2843017578125
2022-11-14,16618.19921875,164.9199981689453,377.0492248535156
2022-11-15,16884.61328125,165.5,380.26519775390625
2022-11-16,16669.439453125,165.1199951171875,377.36419677734375
2022-11-17,16687.517578125,163.9199981689453,376.20953369140625
2022-11-18,16697.77734375,162.7899932861328,377.9176940917969
2022-11-21,15787.2841796875,161.8800048828125,376.5436096191406
2022-11-22,16189.76953125,162.07000732421875,381.6107177734375
2022-11-23,16610.70703125,163.0800018310547,384.015380859375
2022-11-25,16521.841796875,163.22000122070312,383.9295349121094
2022-11-28,16217.322265625,161.92999267578125,377.80316162109375
2022-11-29,16444.982421875,162.72999572753906,377.154296875
2022-11-30,17168.56640625,164.80999755859375,389.03485107421875
2022-12-01,16967.1328125,167.83999633789062,388.7485656738281
2022-12-02,17088.66015625,167.25999450683594,388.30010986328125
2022-12-05,16974.826171875,164.38999938964844,381.3148498535156
2022-12-06,17089.50390625,164.83999633789062,375.8182678222656
2022-12-07,16848.126953125,166.3300018310547,375.1788635253906
2022-12-08,17233.474609375,166.47000122070312,378.1180114746094
2022-12-09,17133.15234375,167.05999755859375,375.29345703125
2022-12-12,17206.4375,165.67999267578125,380.7041320800781
2022-12-13,17781.318359375,168.50999450683594,383.58599853515625
2022-12-14,17815.650390625,168.10000610351562,381.133544921875
2022-12-15,17364.865234375,165.35000610351562,371.8103942871094
2022-12-16,16647.484375,166.7899932861328,367.4206848144531
2022-12-19,16439.6796875,166.32000732421875,364.30511474609375
2022-12-20,16906.3046875,169.0800018310547,364.8036193847656
2022-12-21,16817.53515625,168.8000030517578,370.25830078125
2022-12-22,16830.341796875,166.75999450683594,364.9761657714844
2022-12-23,16796.953125,167.25999450683594,367.07568359375
2022-12-27,16717.173828125,168.6699981689453,365.6280517578125
2022-12-28,16552.572265625,167.91000366210938,361.0841369628906
2022-12-29,16642.341796875,168.85000610351562,367.583740234375
2022-12-30,16602.5859375,169.63999938964844,366.615478515625
2023-01-03,16679.857421875,171.05999755859375,365.07208251953125
2023-01-04,16863.23828125,172.6699981689453,367.8904724121094
2023-01-05,16836.736328125,170.52000427246094,363.6916198730469
2023-01-06,16951.96875,173.7100067138672,372.0318603515625
2023-01-09,17196.5546875,174.10000610351562,371.8209228515625
2023-01-10,17446.29296875,174.74000549316406,374.4284362792969
2023-01-11,17934.896484375,174.6199951171875,379.16424560546875
2023-01-12,18869.587890625,176.63999938964844,380.5445861816406
2023-01-13,19909.57421875,178.75999450683594,382.02093505859375
2023-01-17,21161.51953125,177.58999633789062,381.32110595703125
2023-01-18,20688.78125,177.0800018310547,375.3008117675781
2023-01-19,21086.79296875,179.88999938964844,372.5687561035156
2023-01-20,22676.552734375,179.2899932861328,379.50921630859375
2023-01-23,22934.431640625,179.6300048828125,384.0628662109375
2023-01-24,22636.46875,180.27999877929688,383.6506042480469
2023-01-25,23117.859375,181.11000061035156,383.79443359375
2023-01-26,23032.77734375,179.47000122070312,388.012451171875
2023-01-27,23078.728515625,179.22000122070312,388.9039611816406
2023-01-30,22840.138671875,178.75999450683594,384.0245056152344
2023-01-31,23139.283203125,179.41000366210938,389.6710205078125
2023-02-01,23723.76953125,181.6699981689453,393.8122863769531
2023-02-02,23471.87109375,177.89999389648438,399.54498291015625
2023-02-03,23449.322265625,173.4600067138672,395.2982482910156
2023-02-06,22760.109375,173.82000732421875,392.88238525390625
2023-02-07,23264.291015625,173.97999572753906,398.0207824707031
2023-02-08,22939.3984375,174.41000366210938,393.66851806640625
2023-02-09,21819.0390625,173.02999877929688,390.2557067871094
2023-02-10,21651.18359375,173.36000061035156,391.1664123535156
2023-02-13,21808.1015625,172.47999572753906,395.75836181640625
2023-02-14,22220.8046875,172.61000061035156,395.57623291015625
2023-02-15,24307.841796875,170.88999938964844,396.8608093261719
2023-02-16,23623.474609375,170.75,391.3965148925781
2023-02-17,24565.6015625,171.25999450683594,390.41864013671875
2023-02-21,24436.353515625,170.6199951171875,382.5865478515625
2023-02-22,24188.84375,169.66000366210938,382.0593566894531
2023-02-23,23947.4921875,169.57000732421875,384.0916442871094
2023-02-24,23198.126953125,168.35000610351562,379.9886169433594
2023-02-27,23522.87109375,169.00999450683594,381.2827453613281
2023-02-28,23147.353515625,169.77999877929688,379.87359619140625
2023-03-01,23646.55078125,170.75999450683594,378.4163818359375
2023-03-02,23475.466796875,170.66000366210938,381.3594665527344
2023-03-03,22362.6796875,172.49000549316406,387.47564697265625
2023-03-06,22429.7578125,171.6199951171875,387.7440490722656
2023-03-07,22219.76953125,168.6199951171875,381.8004150390625
2023-03-08,21718.080078125,168.5399932861328,382.42352294921875
2023-03-09,20363.021484375,170.1999969482422,375.3678894042969
2023-03-10,20187.244140625,173.8699951171875,369.9515686035156
2023-03-13,24197.533203125,177.86000061035156,369.4242858886719
2023-03-14,24746.07421875,176.8300018310547,375.53094482421875
2023-03-15,24375.9609375,178.2100067138672,373.1822509765625
2023-03-16,25052.7890625,178.57000732421875,379.72979736328125
2023-03-17,27423.9296875,183.77000427246094,375.28973388671875
2023-03-20,27767.236328125,183.83999633789062,378.8983154296875
2023-03-21,28175.81640625,180.3699951171875,383.8734130859375
2023-03-22,27307.4375,183.44000244140625,377.329833984375
2023-03-23,28333.97265625,185.74000549316406,378.3498229980469
2023-03-24,27493.28515625,183.64999389648438,380.8326110839844
2023-03-27,27139.888671875,181.9499969482422,381.54473876953125
2023-03-28,27268.130859375,183.44000244140625,380.688232421875
2023-03-29,28348.44140625,182.52999877929688,386.221435546875
2023-03-30,28033.5625,184.17999267578125,388.4829406738281
2023-03-31,28478.484375,183.22000122070312,393.9584655761719
2023-04-03,27790.220703125,184.5399932861328,395.4596862792969
2023-04-04,28168.08984375,187.97999572753906,393.26556396484375
2023-04-05,28177.984375,187.8300018310547,392.23590087890625
2023-04-06,28044.140625,186.49000549316406,393.7659606933594
2023-04-10,29652.98046875,185.11000061035156,394.1701354980469
2023-04-11,30235.05859375,186.27999877929688,394.2759704589844
2023-04-12,30139.052734375,187.19000244140625,392.6689147949219
2023-04-13,30399.06640625,189.72000122070312,397.8846130371094
2023-04-14,30485.69921875,186.36000061035156,396.9126892089844
2023-04-17,29445.044921875,185.52999877929688,398.3369445800781
2023-04-18,30397.552734375,186.25,398.5967712402344
2023-04-19,28822.6796875,185.36000061035156,398.5293884277344
2023-04-20,28245.98828125,186.08999633789062,396.3545837402344
2023-04-21,27276.91015625,184.25,396.6624755859375
2023-04-24,27525.33984375,184.80999755859375,397.07635498046875
2023-04-25,28307.59765625,185.75,390.7732238769531
2023-04-26,28422.701171875,184.74000549316406,389.11798095703125
2023-04-27,29473.787109375,184.75,396.86456298828125
2023-04-28,29340.26171875,184.8000030517578,400.251953125
2023-05-01,28091.568359375,183.97000122070312,399.8477783203125
2023-05-02,28680.537109375,187.52000427246094,395.353759765625
2023-05-03,29006.30859375,189.11000061035156,392.6400451660156
2023-05-04,28847.7109375,190.44000244140625,389.8590087890625
2023-05-05,29534.384765625,187.4600067138672,397.07635498046875
2023-05-08,27694.2734375,187.69000244140625,397.18218994140625
2023-05-09,27658.775390625,189.02000427246094,395.4404296875
2023-05-10,27621.755859375,188.75,397.2880859375
2023-05-11,27000.7890625,187.1300048828125,396.5951843261719
2023-05-12,26804.990234375,186.80999755859375,396.07550048828125
2023-05-15,27192.693359375,187.2100067138672,397.4419860839844
2023-05-16,27036.650390625,184.8699951171875,394.7860107421875
2023-05-17,27398.802734375,184.22999572753906,399.5783386230469
2023-05-18,26832.208984375,181.83999633789062,403.42755126953125
2023-05-19,26890.12890625,183.63999938964844,402.840576171875
2023-05-22,26851.27734375,183.2100067138672,403.004150390625
2023-05-23,27225.7265625,183.42999267578125,398.4812316894531
2023-05-24,26334.818359375,181.9499969482422,395.5943603515625
2023-05-25,26476.20703125,180.1999969482422,399.0201110839844
2023-05-26,26719.291015625,180.9199981689453,404.1877746582031
2023-05-30,27702.349609375,182.0399932861328,404.34173583984375
2023-05-31,27219.658203125,182.32000732421875,402.0995788574219
2023-06-01,26819.97265625,183.75999450683594,405.919921875
2023-06-02,27249.58984375,181.0500030517578,411.78997802734375
2023-06-05,25760.09765625,182.13999938964844,411.0008850097656
2023-06-06,27238.783203125,182.33999633789062,411.8957824707031
2023-06-07,26345.998046875,180.14999389648438,410.4715270996094
2023-06-08,26508.216796875,182.52999877929688,412.95440673828125
2023-06-09,26480.375,182.0399932861328,413.6953430175781
2023-06-12,25902.5,181.8800048828125,417.4483337402344
2023-06-13,25918.728515625,180.5399932861328,420.2004699707031
2023-06-14,25124.67578125,180.63999938964844,420.700927734375
2023-06-15,25576.39453125,181.91000366210938,425.9165954589844
2023-06-16,26327.462890625,181.6300048828125,424.4659118652344
2023-06-20,28327.48828125,179.75,422.263671875
